country,time,Confirmed,Newly Infected,Fatality,Growth Rate,latitude,longitude
uk,2020/11/22,1512045,2715.0,0.036390451,1.330676108,55.3781,-3.436
uk,2020/11/23,1527495,2536.0,0.036157238,1.206754306,55.3781,-3.436
uk,2020/11/24,1538794,2208.0,0.036286858,1.003716249,55.3781,-3.436
uk,2020/11/25,1557007,2191.0,0.036308764,0.981697345,55.3781,-3.436
uk,2020/11/26,1574562,2272.0,0.036220231,1.016926913,55.3781,-3.436
uk,2020/11/27,1589301,2404.0,0.036211517,1.082380919,55.3781,-3.436
uk,2020/11/28,1605172,2315.0,0.036151889,1.020722882,55.3781,-3.436
uk,2020/11/29,1617327,2105.0,0.036013125,0.897308226,55.3781,-3.436
uk,2020/11/30,1629657,2009.0,0.035865216,0.839407952,55.3781,-3.436
uk,2020/12/01,1643086,1911.0,0.03593908,0.781215725,55.3781,-3.436
uk,2020/12/02,1659256,2072.0,0.035979379,0.856843743,55.3781,-3.436
uk,2020/12/03,1674134,2172.0,0.035906923,0.901609716,55.3781,-3.436
uk,2020/12/04,1690432,2283.0,0.035858881,0.951436322,55.3781,-3.436
uk,2020/12/05,1705971,2259.0,0.035764969,0.92980589,55.3781,-3.436
uk,2020/12/06,1723242,2351.0,0.035540568,0.968378684,55.3781,-3.436
uk,2020/12/07,1737960,2290.0,0.035348339,0.92856854,55.3781,-3.436
uk,2020/12/08,1750241,2164.0,0.035442548,0.857702068,55.3781,-3.436
uk,2020/12/09,1766819,2137.0,0.035411664,0.835968242,55.3781,-3.436
uk,2020/12/10,1787783,2378.0,0.035285043,0.946785369,55.3781,-3.436
uk,2020/12/11,1809455,2731.0,0.035096756,1.115316901,55.3781,-3.436
uk,2020/12/12,1830956,2911.0,0.034968617,1.195675067,55.3781,-3.436
uk,2020/12/13,1849403,2819.0,0.034697684,1.135997488,55.3781,-3.436
uk,2020/12/14,1869666,2767.0,0.034445725,1.097138557,55.3781,-3.436
uk,2020/12/15,1888116,2654.0,0.034377125,1.029988199,55.3781,-3.436
uk,2020/12/16,1913277,2901.0,0.034244911,1.138352115,55.3781,-3.436
uk,2020/12/17,1948660,3439.0,0.033896113,1.389581881,55.3781,-3.436
uk,2020/12/18,1977167,3785.0,0.033654719,1.548280362,55.3781,-3.436
uk,2020/12/19,2004219,3849.0,0.033466902,1.560154388,55.3781,-3.436
uk,2020/12/20,2040147,3867.0,0.033037325,1.541247157,55.3781,-3.436
uk,2020/12/21,2073511,4031.0,0.032609424,1.598737037,55.3781,-3.436
uk,2020/12/22,2110314,4354.0,0.032368169,1.734301013,55.3781,-3.436
uk,2020/12/23,2149551,4462.0,0.032123453,1.756527112,55.3781,-3.436
uk,2020/12/24,2188587,4646.0,0.031812763,1.816738713,55.3781,-3.436
uk,2020/12/25,2221312,4514.0,0.031600694,1.723520303,55.3781,-3.436
uk,2020/12/26,2256005,4365.0,0.031207821,1.624362955,55.3781,-3.436
uk,2020/12/27,2288345,4144.0,0.030918415,1.496863057,55.3781,-3.436
uk,2020/12/28,2329730,4430.0,0.030522421,1.601281483,55.3781,-3.436
uk,2020/12/29,2382865,5023.0,0.030034014,1.840918707,55.3781,-3.436
uk,2020/12/30,2432888,5576.0,0.029819704,2.062842769,55.3781,-3.436
uk,2020/12/31,2488780,6019.0,0.029537364,2.225789332,55.3781,-3.436
uk,2021/01/01,2542065,6024.0,0.029159365,2.179213483,55.3781,-3.436
uk,2021/01/02,2599789,6256.0,0.028683097,2.236371041,55.3781,-3.436
uk,2021/01/03,2654779,6229.0,0.028259979,2.175644274,55.3781,-3.436
uk,2021/01/04,2713563,6393.0,0.02779777,2.200064973,55.3781,-3.436
uk,2021/01/05,2774479,6488.0,0.027502461,2.191438003,55.3781,-3.436
uk,2021/01/06,2836801,6705.0,0.027265219,2.235133974,55.3781,-3.436
uk,2021/01/07,2889419,6523.0,0.02717086,2.115322253,55.3781,-3.436
uk,2021/01/08,2957472,6734.0,0.026993662,2.152114644,55.3781,-3.436
uk,2021/01/09,3017409,6663.0,0.026800477,2.078904621,55.3781,-3.436
uk,2021/01/10,3072349,6732.0,0.026504476,2.0675485,55.3781,-3.436
uk,2021/01/11,3118518,6079.0,0.026281715,1.783374445,55.3781,-3.436
uk,2021/01/12,3164051,5640.0,0.026296352,1.594526134,55.3781,-3.436
uk,2021/01/13,3211576,5411.0,0.026394206,1.488280377,55.3781,-3.436
uk,2021/01/14,3260258,5489.0,0.026382881,1.492647902,55.3781,-3.436
uk,2021/01/15,3316019,5804.0,0.026325241,1.576061302,55.3781,-3.436
uk,2021/01/16,3357361,5614.0,0.026386796,1.490963225,55.3781,-3.436
uk,2021/01/17,3395959,5301.0,0.026284475,1.368904548,55.3781,-3.436
uk,2021/01/18,3433494,4723.0,0.026171591,1.167224376,55.3781,-3.436
uk,2021/01/19,3466849,4465.0,0.026384189,1.075465534,55.3781,-3.436
uk,2021/01/20,3505754,4475.0,0.026610538,1.066314746,55.3781,-3.436
uk,2021/01/21,3543646,4486.0,0.026690025,1.058170546,55.3781,-3.436
uk,2021/01/22,3583907,4710.0,0.026781108,1.113066154,55.3781,-3.436
uk,2021/01/23,3617459,4537.0,0.02690535,1.051060959,55.3781,-3.436
uk,2021/01/24,3647463,4279.0,0.026851266,0.967251068,55.3781,-3.436
uk,2021/01/25,3669658,3672.0,0.026850186,0.79137071,55.3781,-3.436
uk,2021/01/26,3689746,3203.0,0.027146042,0.661778361,55.3781,-3.436
uk,2021/01/27,3715054,3035.0,0.027425443,0.613937992,55.3781,-3.436
uk,2021/01/28,3743734,3266.0,0.027546295,0.668434332,55.3781,-3.436
uk,2021/01/29,3772813,3580.0,0.027663974,0.744877637,55.3781,-3.436
uk,2021/01/30,3796088,3509.0,0.027810472,0.721881911,55.3781,-3.436
uk,2021/01/31,3817176,3244.0,0.027810612,0.64972361,55.3781,-3.436
uk,2021/02/01,3835783,2868.0,0.027781551,0.553295851,55.3781,-3.436
uk,2021/02/02,3852623,2631.0,0.028036224,0.493999218,55.3781,-3.436
uk,2021/02/03,3871825,2561.0,0.028238621,0.474964024,55.3781,-3.436
uk,2021/02/04,3892459,2636.0,0.028323998,0.490121483,55.3781,-3.436
uk,2021/02/05,3911573,2721.0,0.028444823,0.507464238,55.3781,-3.436
uk,2021/02/06,3929835,2686.0,0.028523335,0.496950012,55.3781,-3.436
uk,2021/02/07,3945680,2507.0,0.028503325,0.453706883,55.3781,-3.436
uk,2021/02/08,3959784,2316.0,0.028485897,0.409174273,55.3781,-3.436
uk,2021/02/09,3972148,2087.0,0.028662074,0.357630357,55.3781,-3.436
uk,2021/02/10,3985161,1974.0,0.028819664,0.332433201,55.3781,-3.436
uk,2021/02/11,3998655,1950.0,0.028891965,0.326150506,55.3781,-3.436
uk,2021/02/12,4013799,2061.0,0.028971805,0.348313204,55.3781,-3.436
uk,2021/02/13,4027106,2072.0,0.029030276,0.349621597,55.3781,-3.436
uk,2021/02/14,4038078,1972.0,0.029015289,0.327570788,55.3781,-3.436
uk,2021/02/15,4047843,1754.0,0.029002113,0.281935995,55.3781,-3.436
uk,2021/02/16,4058468,1642.0,0.029123058,0.25892072,55.3781,-3.436
uk,2021/02/17,4071185,1715.0,0.029213362,0.272551094,55.3781,-3.436
uk,2021/02/18,4083242,1809.0,0.029238287,0.290661625,55.3781,-3.436
uk,2021/02/19,4095269,1866.0,0.02928257,0.301348254,55.3781,-3.436
uk,2021/02/20,4105675,1772.0,0.029316738,0.281599335,55.3781,-3.436
uk,2021/02/21,4115509,1680.0,0.029298928,0.262721857,55.3781,-3.436
uk,2021/02/22,4126150,1622.0,0.029266265,0.250726249,55.3781,-3.436
uk,2021/02/23,4134639,1541.0,0.029338716,0.234605749,55.3781,-3.436
uk,2021/02/24,4144577,1545.0,0.029375012,0.234884893,55.3781,-3.436
uk,2021/02/25,4154562,1517.0,0.029382159,0.229004456,55.3781,-3.436
uk,2021/02/26,4163085,1519.0,0.029404876,0.228808255,55.3781,-3.436
uk,2021/02/27,4170519,1411.0,0.029421998,0.208211568,55.3781,-3.436
uk,2021/02/28,4176554,1236.0,0.029413962,0.176141229,55.3781,-3.436
uk,2021/03/01,4182009,1096.0,0.029400463,0.151295259,55.3781,-3.436
uk,2021/03/02,4188400,1048.0,0.029437494,0.142712522,55.3781,-3.436
uk,2021/03/03,4194785,1064.0,0.029508783,0.145292068,55.3781,-3.436
uk,2021/03/04,4201358,1116.0,0.029520217,0.153986899,55.3781,-3.436
uk,2021/03/05,4207304,1095.0,0.02953459,0.150221693,55.3781,-3.436
uk,2021/03/06,4213343,1079.0,0.029529758,0.14725211,55.3781,-3.436
uk,2021/03/07,4218520,1014.0,0.029512957,0.135977773,55.3781,-3.436
uk,2021/03/08,4223232,955.0,0.02949542,0.126035198,55.3781,-3.436
uk,2021/03/09,4228998,942.0,0.029509827,0.1237,55.3781,-3.436
uk,2021/03/10,4234924,978.0,0.029513399,0.129452068,55.3781,-3.436
uk,2021/03/11,4241677,1074.0,0.029509083,0.145372677,55.3781,-3.436
uk,2021/03/12,4248286,1113.0,0.02950437,0.151799513,55.3781,-3.436
uk,2021/03/13,4253820,1095.0,0.029494431,0.148511694,55.3781,-3.436
uk,2021/03/14,4258438,995.0,0.029474657,0.13154552,55.3781,-3.436
uk,2021/03/15,4263527,922.0,0.029454487,0.119443153,55.3781,-3.436
uk,2021/03/16,4268821,910.0,0.029443727,0.117411551,55.3781,-3.436
uk,2021/03/17,4274579,965.0,0.029437051,0.126186142,55.3781,-3.436
uk,2021/03/18,4280882,1023.0,0.029415901,0.135502544,55.3781,-3.436
uk,2021/03/19,4285684,1000.0,0.029406274,0.131503761,55.3781,-3.436
uk,2021/03/20,4291271,992.0,0.02939036,0.129996839,55.3781,-3.436
uk,2021/03/21,4296583,944.0,0.029361704,0.122107857,55.3781,-3.436
uk,2021/03/22,4301925,970.0,0.029329196,0.126160594,55.3781,-3.436
uk,2021/03/23,4307304,960.0,0.029318571,0.124384858,55.3781,-3.436
uk,2021/03/24,4312908,974.0,0.029303199,0.126490997,55.3781,-3.436
uk,2021/03/25,4319128,1016.0,0.029275585,0.133119957,55.3781,-3.436
uk,2021/03/26,4325315,1054.0,0.029249893,0.139189777,55.3781,-3.436
uk,2021/03/27,4329180,972.0,0.029237177,0.125607467,55.3781,-3.436
uk,2021/03/28,4333042,857.0,0.029215503,0.107270914,55.3781,-3.436
uk,2021/03/29,4337696,781.0,0.029189459,0.095324485,55.3781,-3.436
uk,2021/03/30,4341736,790.0,0.029174966,0.096584268,55.3781,-3.436
uk,2021/03/31,4345788,799.0,0.029157658,0.097956982,55.3781,-3.436
uk,2021/04/01,4350266,790.0,0.029139368,0.096502009,55.3781,-3.436
uk,2021/04/02,4353668,758.0,0.029128542,0.091523714,55.3781,-3.436
uk,2021/04/03,4357091,726.0,0.029107953,0.086622592,55.3781,-3.436
uk,2021/04/04,4359388,611.0,0.02909491,0.069848044,55.3781,-3.436
uk,2021/04/05,4362150,577.0,0.029082448,0.064899845,55.3781,-3.436
uk,2021/04/06,4364529,519.0,0.029071178,0.056871168,55.3781,-3.436
uk,2021/04/07,4367291,545.0,0.029063097,0.060392577,55.3781,-3.436
uk,2021/04/08,4370321,560.0,0.029055074,0.062399869,55.3781,-3.436
uk,2021/04/09,4365461,595.0,0.029101165,0.067331191,55.3781,-3.436
uk,2021/04/10,4368045,586.0,0.029093107,0.065967534,55.3781,-3.436
uk,2021/04/11,4369775,514.0,0.029083191,0.056043009,55.3781,-3.436
uk,2021/04/12,4373343,544.0,0.029062436,0.060149845,55.3781,-3.436
uk,2021/04/13,4375814,538.0,0.029051281,0.059253007,55.3781,-3.436
uk,2021/04/14,4378305,580.0,0.029043431,0.065026584,55.3781,-3.436
uk,2021/04/15,4380976,530.0,0.029032572,0.058144431,55.3781,-3.436
uk,2021/04/16,4383732,546.0,0.029022075,0.060280084,55.3781,-3.436
uk,2021/04/17,4385938,530.0,0.029015458,0.058078706,55.3781,-3.436
uk,2021/04/18,4387820,486.0,0.029005292,0.05204688,55.3781,-3.436
uk,2021/04/19,4390783,498.0,0.028986629,0.053586707,55.3781,-3.436
uk,2021/04/20,4393307,516.0,0.028977488,0.055973918,55.3781,-3.436
uk,2021/04/21,4395703,544.0,0.028966243,0.059849798,55.3781,-3.436
uk,2021/04/22,4398431,531.0,0.02895237,0.058027388,55.3781,-3.436
uk,2021/04/23,4401109,540.0,0.028943841,0.059161153,55.3781,-3.436
uk,2021/04/24,4403170,521.0,0.028937561,0.056591687,55.3781,-3.436
uk,2021/04/25,4404882,463.0,0.028928811,0.048865177,55.3781,-3.436
uk,2021/04/26,4406946,428.0,0.028916624,0.044189095,55.3781,-3.436
uk,2021/04/27,4409631,464.0,0.028902872,0.048888242,55.3781,-3.436
uk,2021/04/28,4411797,490.0,0.028895255,0.052301135,55.3781,-3.436
uk,2021/04/29,4414242,511.0,0.028884234,0.055155299,55.3781,-3.436
uk,2021/04/30,4416623,494.0,0.028872059,0.052826132,55.3781,-3.436
uk,2021/05/01,4418530,480.0,0.028861182,0.050845475,55.3781,-3.436
uk,2021/05/02,4420201,435.0,0.028853439,0.044978279,55.3781,-3.436
uk,2021/05/03,4421850,392.0,0.028842905,0.03943393,55.3781,-3.436
uk,2021/05/04,4423796,394.0,0.028831122,0.039710911,55.3781,-3.436
uk,2021/05/05,4425940,422.0,0.028823256,0.043259963,55.3781,-3.436
uk,2021/05/06,4428553,478.0,0.028809184,0.050504067,55.3781,-3.436
uk,2021/05/07,4431043,509.0,0.02879638,0.054576504,55.3781,-3.436
uk,2021/05/08,4433090,503.0,0.028784211,0.053820382,55.3781,-3.436
uk,2021/05/09,4434860,455.0,0.028773174,0.047449947,55.3781,-3.436
uk,2021/05/10,4437217,447.0,0.028758792,0.046423638,55.3781,-3.436
uk,2021/05/11,4439691,472.0,0.028747271,0.049609928,55.3781,-3.436
uk,2021/05/12,4441975,501.0,0.028734966,0.053449267,55.3781,-3.436
uk,2021/05/13,4444631,518.0,0.028720269,0.055664638,55.3781,-3.436
uk,2021/05/14,4446824,502.0,0.028709929,0.053526224,55.3781,-3.436
uk,2021/05/15,4448851,488.0,0.028698421,0.051572249,55.3781,-3.436
uk,2021/05/16,4450777,446.0,0.028686901,0.046071867,55.3781,-3.436
uk,2021/05/17,4452756,433.0,0.028675274,0.044446439,55.3781,-3.436
uk,2021/05/18,4450392,431.0,0.028692079,0.044066869,55.3781,-3.436
uk,2021/05/19,4452527,443.0,0.028678995,0.045627278,55.3781,-3.436
uk,2021/05/20,4455221,484.0,0.028663225,0.050974218,55.3781,-3.436
uk,2021/05/21,4457923,525.0,0.02864787,0.056375405,55.3781,-3.436
uk,2021/05/22,4460446,546.0,0.028633011,0.059249592,55.3781,-3.436
uk,2021/05/23,4462538,513.0,0.028620709,0.054714983,55.3781,-3.436
uk,2021/05/24,4464900,493.0,0.02860624,0.052142175,55.3781,-3.436
uk,2021/05/25,4467310,487.0,0.028594165,0.051269078,55.3781,-3.436
uk,2021/05/26,4470297,537.0,0.028577072,0.057923199,55.3781,-3.436
uk,2021/05/27,4473677,593.0,0.028557717,0.065483422,55.3781,-3.436
uk,2021/05/28,4477705,679.0,0.02853426,0.077503828,55.3781,-3.436
uk,2021/05/29,4480945,692.0,0.02851519,0.079335492,55.3781,-3.436
uk,2021/05/30,4484056,678.0,0.028496745,0.077274536,55.3781,-3.436
uk,2021/05/31,4487339,639.0,0.028476119,0.071666927,55.3781,-3.436
uk,2021/06/01,4490438,631.0,0.028456467,0.070567752,55.3781,-3.436
uk,2021/06/02,4494699,692.0,0.02843216,0.079055486,55.3781,-3.436
uk,2021/06/03,4499878,789.0,0.028403437,0.093058706,55.3781,-3.436
uk,2021/06/04,4506018,938.0,0.028367175,0.115521096,55.3781,-3.436
uk,2021/06/05,4511669,1005.0,0.028334525,0.125694277,55.3781,-3.436
uk,2021/06/06,4516892,1007.0,0.028302647,0.125874893,55.3781,-3.436
uk,2021/06/07,4522476,980.0,0.028267922,0.121600454,55.3781,-3.436
uk,2021/06/08,4528442,995.0,0.028233551,0.123770062,55.3781,-3.436
uk,2021/06/09,4535754,1093.0,0.028189359,0.139004018,55.3781,-3.436
uk,2021/06/10,4542986,1169.0,0.028146026,0.150943832,55.3781,-3.436
uk,2021/06/11,4550944,1259.0,0.028100544,0.165361247,55.3781,-3.436
uk,2021/06/12,4558494,1270.0,0.028056634,0.16683835,55.3781,-3.436
uk,2021/06/13,4565813,1274.0,0.028013412,0.167209397,55.3781,-3.436
uk,2021/06/14,4573419,1258.0,0.027967479,0.164347648,55.3781,-3.436
uk,2021/06/15,4581006,1260.0,0.027923343,0.164345564,55.3781,-3.436
uk,2021/06/16,4589814,1326.0,0.027871718,0.174917152,55.3781,-3.436
uk,2021/06/17,4600623,1466.0,0.027810364,0.197888437,55.3781,-3.436
uk,2021/06/18,4610893,1580.0,0.027750807,0.217000851,55.3781,-3.436
uk,2021/06/19,4620968,1633.0,0.027693332,0.225744896,55.3781,-3.436
uk,2021/06/20,4630040,1560.0,0.027640366,0.212685817,55.3781,-3.436
uk,2021/06/21,4640507,1569.0,0.027579099,0.213631325,55.3781,-3.436
uk,2021/06/22,4651988,1628.0,0.027516838,0.223265992,55.3781,-3.436
uk,2021/06/23,4667870,1908.0,0.027427285,0.271625967,55.3781,-3.436
uk,2021/06/24,4684572,2156.0,0.027333981,0.315539492,55.3781,-3.436
uk,2021/06/25,4699868,2304.0,0.02724885,0.341909596,55.3781,-3.436
uk,2021/06/26,4717811,2383.0,0.027150091,0.35536768,55.3781,-3.436
uk,2021/06/27,4732434,2303.0,0.027068523,0.339416124,55.3781,-3.436
uk,2021/06/28,4755078,2582.0,0.026940252,0.390071676,55.3781,-3.436
uk,2021/06/29,4775301,2667.0,0.026830979,0.404577019,55.3781,-3.436
uk,2021/06/30,4800907,3067.0,0.02669079,0.479998498,55.3781,-3.436
uk,2021/07/01,4828463,3242.0,0.026543022,0.511828364,55.3781,-3.436
uk,2021/07/02,4855169,3469.0,0.026402582,0.554429215,55.3781,-3.436
uk,2021/07/03,4879616,3429.0,0.026273994,0.543531783,55.3781,-3.436
uk,2021/07/04,4903434,3298.0,0.026149429,0.514910884,55.3781,-3.436
uk,2021/07/05,4930534,3312.0,0.026007528,0.514770431,55.3781,-3.436
uk,2021/07/06,4958868,3448.0,0.025866387,0.538483334,55.3781,-3.436
uk,2021/07/07,4990916,3731.0,0.025706904,0.591204784,55.3781,-3.436
uk,2021/07/08,5022893,3897.0,0.025550216,0.62054816,55.3781,-3.436
uk,2021/07/09,5058093,4127.0,0.025378142,0.662590639,55.3781,-3.436
uk,2021/07/10,5089893,4118.0,0.025226267,0.656730276,55.3781,-3.436
uk,2021/07/11,5121245,4098.0,0.02507691,0.648484198,55.3781,-3.436
uk,2021/07/12,5155243,4057.0,0.024912696,0.636174416,55.3781,-3.436
uk,2021/07/13,5191459,4204.0,0.024748534,0.660778638,55.3781,-3.436
uk,2021/07/14,5233207,4545.0,0.024560466,0.723512372,55.3781,-3.436
uk,2021/07/15,5281098,4991.0,0.024349671,0.807270615,55.3781,-3.436
uk,2021/07/16,5332371,5463.0,0.024124728,0.896727129,55.3781,-3.436
uk,2021/07/17,5386340,5839.0,0.02389062,0.966038586,55.3781,-3.436
uk,2021/07/18,5433939,5830.0,0.023685949,0.955559137,55.3781,-3.436
uk,2021/07/19,5473477,5469.0,0.023518323,0.874470636,55.3781,-3.436
uk,2021/07/20,5519602,5225.0,0.023339183,0.818003569,55.3781,-3.436
uk,2021/07/21,5563006,5093.0,0.023170207,0.785557786,55.3781,-3.436
uk,2021/07/22,5602321,5086.0,0.023022601,0.778594482,55.3781,-3.436
uk,2021/07/23,5637975,4752.0,0.02288836,0.709832692,55.3781,-3.436
uk,2021/07/24,5669260,4359.0,0.022777223,0.632678281,55.3781,-3.436
uk,2021/07/25,5697912,4005.0,0.022667602,0.565568284,55.3781,-3.436
uk,2021/07/26,5722298,3623.0,0.022573449,0.496090463,55.3781,-3.436
uk,2021/07/27,5745526,3343.0,0.022504989,0.446431471,55.3781,-3.436
uk,2021/07/28,5770928,3229.0,0.022427935,0.425340032,55.3781,-3.436
uk,2021/07/29,5801561,3448.0,0.022324164,0.459618199,55.3781,-3.436
uk,2021/07/30,5830774,3655.0,0.022223979,0.492156884,55.3781,-3.436
uk,2021/07/31,5856528,3667.0,0.022138373,0.492014555,55.3781,-3.436
uk,2021/08/01,5880667,3442.0,0.022058552,0.452466787,55.3781,-3.436
uk,2021/08/02,5902354,3178.0,0.021981569,0.407549388,55.3781,-3.436
us,2020/01/22,0,0.0,0.0,0.0,40.0,-100.0
us,2020/01/23,0,0.0,0.0,0.0,40.0,-100.0
us,2020/01/24,0,10.0,0.0,0.0,40.0,-100.0
us,2020/01/25,0,10.0,0.0,0.0,40.0,-100.0
us,2020/01/26,0,10.0,0.0,0.0,40.0,-100.0
us,2020/01/27,0,10.0,0.0,0.0,40.0,-100.0
us,2020/01/28,0,10.0,0.0,0.0,40.0,-100.0
us,2020/01/29,0,10.0,0.0,0.0,40.0,-100.0
us,2020/01/30,0,10.0,0.0,0.0,40.0,-100.0
us,2020/01/31,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/01,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/02,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/03,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/04,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/05,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/06,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/07,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/08,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/09,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/10,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/11,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/12,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/13,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/14,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/15,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/16,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/17,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/18,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/19,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/20,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/21,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/22,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/23,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/24,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/25,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/26,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/27,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/28,0,10.0,0.0,0.0,40.0,-100.0
us,2020/02/29,0,10.0,0.0,0.0,40.0,-100.0
us,2020/03/01,0,10.0,0.0,0.0,40.0,-100.0
us,2020/03/02,0,10.0,0.0,0.0,40.0,-100.0
us,2020/03/03,0,10.0,0.0,0.0,40.0,-100.0
us,2020/03/04,0,10.0,0.0,0.0,40.0,-100.0
us,2020/03/05,0,10.0,0.0,0.0,40.0,-100.0
us,2020/03/06,0,10.0,0.0,0.0,40.0,-100.0
us,2020/03/07,0,10.0,0.0,0.0,40.0,-100.0
us,2020/03/08,519,10.0,0.040462428,0.0,40.0,-100.0
us,2020/03/09,594,10.0,0.037037037,0.0,40.0,-100.0
us,2020/03/10,782,36.0,0.035805627,0.0,40.0,-100.0
us,2020/03/11,1147,72.0,0.028770706,30.92529684,40.0,-100.0
us,2020/03/12,1586,104.0,0.027112232,38.86626036,40.0,-100.0
us,2020/03/13,2219,139.0,0.022983326,41.62022569,40.0,-100.0
us,2020/03/14,2978,169.0,0.019476158,37.46336064,40.0,-100.0
us,2020/03/15,3212,154.0,0.021793275,27.32464895,40.0,-100.0
us,2020/03/16,4679,214.0,0.020730925,29.24489915,40.0,-100.0
us,2020/03/17,6512,286.0,0.020577396,30.90171272,40.0,-100.0
us,2020/03/18,9169,435.0,0.021158251,41.88303755,40.0,-100.0
us,2020/03/19,13663,604.0,0.019468638,42.99653766,40.0,-100.0
us,2020/03/20,20030,838.0,0.018572142,45.47162766,40.0,-100.0
us,2020/03/21,26025,999.0,0.018251681,41.84779692,40.0,-100.0
us,2020/03/22,34898,1202.0,0.017278927,36.87485083,40.0,-100.0
us,2020/03/23,46136,1418.0,0.017166638,32.07555452,40.0,-100.0
us,2020/03/24,56755,1616.0,0.01820104,29.77109729,40.0,-100.0
us,2020/03/25,68837,1749.0,0.01988756,25.50238129,40.0,-100.0
us,2020/03/26,86693,2017.0,0.020589898,23.41475457,40.0,-100.0
us,2020/03/27,105383,2332.0,0.021863109,22.92878821,40.0,-100.0
us,2020/03/28,125013,2618.0,0.023813523,22.0418884,40.0,-100.0
us,2020/03/29,143912,2657.0,0.024799878,18.43458488,40.0,-100.0
us,2020/03/30,165987,2782.0,0.025785152,16.36138523,40.0,-100.0
us,2020/03/31,192301,3024.0,0.02788337,15.4366372,40.0,-100.0
us,2020/04/01,224587,3497.0,0.029552022,15.9938627,40.0,-100.0
us,2020/04/02,256809,3845.0,0.031743436,15.66319234,40.0,-100.0
us,2020/04/03,289116,4046.0,0.033059395,14.57223162,40.0,-100.0
us,2020/04/04,321502,4050.0,0.034733843,12.70970759,40.0,-100.0
us,2020/04/05,351397,3972.0,0.036423191,11.02681374,40.0,-100.0
us,2020/04/06,382787,3941.0,0.037974121,9.811063658,40.0,-100.0
us,2020/04/07,413566,3887.0,0.041362201,8.757407661,40.0,-100.0
us,2020/04/08,444801,3932.0,0.043298014,8.17542799,40.0,-100.0
us,2020/04/09,480743,4084.0,0.044668357,7.891278361,40.0,-100.0
us,2020/04/10,515146,4205.0,0.045932609,7.596428447,40.0,-100.0
us,2020/04/11,544229,4133.0,0.047406515,6.960755286,40.0,-100.0
us,2020/04/12,571485,3842.0,0.048456215,5.936661435,40.0,-100.0
us,2020/04/13,598424,3587.0,0.049586915,5.122543123,40.0,-100.0
us,2020/04/14,627242,3578.0,0.051219466,4.845898168,40.0,-100.0
us,2020/04/15,652650,3514.0,0.053195434,4.526752588,40.0,-100.0
us,2020/04/16,682652,3620.0,0.054077334,4.48778305,40.0,-100.0
us,2020/04/17,715718,3765.0,0.054531254,4.497152151,40.0,-100.0
us,2020/04/18,743625,3850.0,0.055093629,4.446622901,40.0,-100.0
us,2020/04/19,769687,3716.0,0.055812298,4.082547098,40.0,-100.0
us,2020/04/20,799507,3605.0,0.05653609,3.759395679,40.0,-100.0
us,2020/04/21,825433,3536.0,0.057738181,3.540591326,40.0,-100.0
us,2020/04/22,854344,3634.0,0.05867894,3.539858612,40.0,-100.0
us,2020/04/23,887956,3764.0,0.059200005,3.559840104,40.0,-100.0
us,2020/04/24,920283,3980.0,0.059487136,3.692460095,40.0,-100.0
us,2020/04/25,950663,4030.0,0.059399598,3.625337798,40.0,-100.0
us,2020/04/26,977151,3789.0,0.059235471,3.242677591,40.0,-100.0
us,2020/04/27,1000866,3494.0,0.059325624,2.838125971,40.0,-100.0
us,2020/04/28,1025441,3291.0,0.060076591,2.556197704,40.0,-100.0
us,2020/04/29,1051900,3290.0,0.060845137,2.487527607,40.0,-100.0
us,2020/04/30,1081105,3482.0,0.061218846,2.604011321,40.0,-100.0
us,2020/05/01,1116012,3836.0,0.061016369,2.861828793,40.0,-100.0
us,2020/05/02,1143360,3866.0,0.061074377,2.818580649,40.0,-100.0
us,2020/05/03,1167681,3700.0,0.060829113,2.602162967,40.0,-100.0
